계약일,자치구명,법정동명,건물명,물건금액(만원),평,평당금액(만원),층,건축년도,건물연령
2026-06-23,중랑구,면목동,면목한신,45800,13.46159663611338,3402.271011235955,8.0,1987.0,39.0
2026-06-23,중랑구,면목동,면목삼익아파트,68750,25.710137036028677,2674.042534415814,16.0,1997.0,29.0
2026-06-23,강남구,청담동,삼환(101동),215000,25.676861179175365,8373.297596606973,1.0,1999.0,27.0
2026-06-23,강동구,명일동,삼익그린2차,223000,32.53773784674956,6853.580327259204,9.0,1983.0,43.0
2026-06-23,양천구,신정동,목동신시가지10,200000,16.2809692349578,12284.280936454848,2.0,1987.0,39.0
2026-06-23,노원구,상계동,상계신동아,58700,25.710137036028677,2283.146134839393,4.0,1995.0,31.0
2026-06-23,양천구,신정동,목동힐스테이트,213000,25.676861179175365,8295.406456173421,10.0,2016.0,10.0
2026-06-23,노원구,상계동,상계신동아,42500,17.968962700789547,2365.1893939393935,1.0,1995.0,31.0
2026-06-23,금천구,시흥동,벽산,54000,25.710137036028677,2100.338863395694,15.0,2000.0,26.0
2026-06-23,용산구,이촌동,반도,363000,41.20458601808997,8809.698994200131,6.0,1977.0,49.0
2026-06-23,동작구,상도동,상도동래미안1차,134000,18.098436034727897,7403.954670054154,13.0,2004.0,22.0
2026-06-23,노원구,상계동,상계신동아,58500,25.710137036028677,2275.3671020120014,12.0,1995.0,31.0
2026-06-23,은평구,대조동,힐스테이트 메디알레,101416,15.672928577910882,6470.775356108858,8.0,0.0,2026.0
2026-06-23,종로구,창신동,동대문맨션,51500,25.359228000121004,2030.8189192413217,6.0,1973.0,53.0
2026-06-23,강서구,마곡동,마곡엠밸리5단지,174000,34.7460447106513,5007.764234720529,15.0,2014.0,12.0
2026-06-23,영등포구,여의도동,라이프콤비,180000,39.81002510814653,4521.474164133739,19.0,1994.0,32.0
2026-06-23,노원구,월계동,동신,100000,31.569712920107694,3167.592947489459,11.0,1983.0,43.0
2026-06-23,은평구,응암동,드림캐시아2,70000,25.70106180234141,2723.6228813559323,9.0,2011.0,15.0
2026-06-23,강서구,내발산동,롯데1차,65000,16.747738754272923,3881.1209652656103,14.0,2002.0,24.0
2026-06-23,강서구,등촌동,대림,135000,37.426263726290955,3607.0926285160035,6.0,1995.0,31.0
2026-06-23,금천구,독산동,독산주공14단지,41500,11.688900989200473,3550.376552795031,3.0,1990.0,36.0
2026-06-23,노원구,상계동,상계주공14(고층),43000,13.77922981516774,3120.6388583973658,3.0,1989.0,37.0
2026-06-23,관악구,봉천동,두산,137000,25.631485010739027,5344.988787914552,16.0,2000.0,26.0
2026-06-23,은평구,불광동,북한산현대힐스테이트3차아파트,94000,25.707111958132923,3656.5756648623205,13.0,2010.0,16.0
2026-06-23,은평구,응암동,백련산에스케이뷰아이파크,125000,25.683818858335606,4866.8774954948585,16.0,2020.0,6.0
2026-06-23,동작구,사당동,사당롯데캐슬골든포레,173000,25.707716973712074,6729.496834623802,4.0,2021.0,5.0
2026-06-23,관악구,봉천동,벽산블루밍,101000,18.14744229663914,5565.522587097848,17.0,2005.0,21.0
2026-06-23,구로구,개봉동,삼호,80000,25.676861179175365,3115.6456173421298,18.0,1996.0,30.0
2026-06-23,금천구,시흥동,삼익,43000,18.120216595577336,2373.040066777963,3.0,1999.0,27.0
2026-06-23,노원구,월계동,삼창,75000,23.54720634056327,3185.09121274409,8.0,1984.0,42.0
2026-06-23,노원구,상계동,상계주공13(고층),52500,15.107239011404543,3475.1551862234683,13.0,1989.0,37.0
2026-06-23,강북구,미아동,벽산라이브파크,64250,18.150467374534895,3539.8537499999998,4.0,2004.0,22.0
2026-06-24,중랑구,면목동,두산5,75000,18.150467374534895,4132.125,22.0,2000.0,26.0
2026-06-24,송파구,잠실동,리센츠,449000,37.57751762107874,11948.633875382387,30.0,2008.0,18.0
2026-06-24,서초구,서초동,래미안서초에스티지,330000,25.407629246453094,12988.224788665319,18.0,2016.0,10.0
2026-06-24,중랑구,신내동,동성7,58000,17.95081223341501,3231.051567239636,13.0,1999.0,27.0
2026-06-24,동작구,상도동,래미안상도3차,162000,18.14139214084763,8929.854927463732,14.0,2004.0,22.0
2026-06-24,동대문구,장안동,래미안장안2차,128000,24.518256345100887,5220.599629858112,17.0,2007.0,19.0
2026-06-24,중랑구,면목동,두원,62500,25.70106180234141,2431.8061440677966,19.0,1998.0,28.0
2026-06-24,동대문구,답십리동,동아,125000,34.73999455485979,3598.158307210031,16.0,2001.0,25.0
2026-06-24,종로구,신문로2가,디팰리스,500000,44.635326859666634,11201.889516167292,9.0,2020.0,6.0
2026-06-24,영등포구,당산동2가,당산대우,61000,13.77922981516774,4426.952799121844,6.0,1999.0,27.0
2026-06-24,동대문구,답십리동,래미안위브,190000,36.88779986084642,5150.754469411185,14.0,2014.0,12.0
2026-06-24,송파구,잠실동,리센츠,156000,8.373415615452098,18630.390173410404,9.0,2008.0,18.0
2026-06-24,성북구,종암동,래미안라센트,135800,25.710137036028677,5281.9632897988,23.0,2011.0,15.0
2026-06-24,영등포구,대림동,대림동갑을명가아파트,80000,25.673836101279612,3116.0127253446444,6.0,2005.0,21.0
2026-06-24,노원구,상계동,두산,40000,12.65995099373809,3159.569892473118,5.0,1994.0,32.0
2026-06-24,영등포구,당산동2가,당산대우,59500,13.77922981516774,4318.093304061471,15.0,1999.0,27.0
2026-06-24,동대문구,전농동,동아,95700,17.51520101642617,5463.825388601037,3.0,1997.0,29.0
2026-06-24,강남구,대치동,개포우성2,610000,48.28024321626282,12634.567669172933,8.0,1984.0,42.0
2026-06-24,금천구,가산동,두산,72000,25.682911334966878,2803.4204946996465,17.0,1998.0,28.0
2026-06-24,구로구,신도림동,대림e-편한세상4,192000,35.617267144628975,5390.64379140479,3.0,2003.0,23.0
2026-06-24,강서구,마곡동,길훈,65000,15.512599449435823,4190.142355694227,8.0,1989.0,37.0
2026-06-24,도봉구,쌍문동,한양2,49800,23.268899174153734,2140.1957878315134,5.0,1988.0,38.0
2026-06-24,송파구,송파동,2차한양아파트,219700,19.439150558126872,11301.934173669468,8.0,1984.0,42.0
2026-06-24,서초구,잠원동,한신,368000,25.567958374928153,14393.014671083767,6.0,1992.0,34.0
2026-06-24,동대문구,휘경동,현대,50000,25.6950116465499,1945.9029903461264,14.0,1992.0,34.0
2026-06-24,구로구,구로동,한국현대,63500,25.691986568654148,2471.5877781702575,9.0,1994.0,32.0
2026-06-24,노원구,상계동,노원롯데캐슬시그니처,109900,25.71225459055571,4274.226502111839,3.0,2023.0,3.0
2026-06-24,노원구,월계동,녹천역두산위브아파트,75700,25.693196599812445,2946.3052487814066,3.0,2017.0,9.0
2026-06-24,동대문구,청량리동,청량리롯데캐슬하이루체,147000,18.142904679795507,8102.340975406419,6.0,0.0,2026.0
2026-06-24,송파구,가락동,헬리오시티,308000,25.698036724445657,11985.351383166568,24.0,2018.0,8.0
2026-06-24,영등포구,문래동6가,현대6차,99000,25.62845993284327,3862.893059490085,1.0,1997.0,29.0
2026-06-24,영등포구,당산동2가,당산대우,38000,9.598572163233204,3958.9221556886228,12.0,1999.0,27.0
2026-06-24,동대문구,용두동,동대문푸르지오시티(도시형생활주택),15800,5.901926974619597,2677.0917478216297,7.0,2016.0,10.0
2026-06-24,강서구,방화동,동일스위트리버2차,60000,17.857034818646582,3360.0203286464507,13.0,2009.0,17.0
2026-06-24,강남구,자곡동,래미안강남힐즈,230000,30.837644069334786,7458.416715715126,11.0,2014.0,12.0
2026-06-24,서초구,반포동,래미안원베일리,563000,25.698036724445657,21908.288404944084,20.0,2023.0,3.0
2026-06-24,중랑구,신내동,라이프미성,40700,18.029464258704664,2257.415939597315,2.0,1992.0,34.0
2026-06-24,성북구,길음동,롯데캐슬골든힐스,101500,18.12868681368545,5598.861133360032,2.0,2019.0,7.0
2026-06-24,동대문구,용두동,힐스테이트청량리메트로블,81854,14.772362888344375,5541.02282882477,28.0,0.0,2026.0
2026-06-24,동대문구,이문동,대림e-편한세상,117000,25.704691895816318,4551.698206468013,19.0,2003.0,23.0
2026-06-24,노원구,상계동,벽산,62500,22.697159451855885,2753.6485405837666,14.0,1989.0,37.0
2026-06-24,노원구,상계동,상계주공6(고층),81000,17.548476873279487,4615.785209446647,11.0,1988.0,38.0
2026-06-24,노원구,상계동,벽산,37500,13.113712678101463,2859.6020761245672,11.0,1989.0,37.0
2026-06-24,금천구,시흥동,벽산,57000,34.73999455485979,1640.7601880877742,2.0,2000.0,26.0
2026-06-24,은평구,응암동,백련산힐스테이트1차,80000,18.03853949239193,4434.948851249371,1.0,2011.0,15.0
2026-06-24,강서구,마곡동,마곡13단지힐스테이트마스터,155000,18.145022234322536,8542.287686305892,6.0,2017.0,9.0
2026-06-24,노원구,월계동,사슴3,41900,11.97930846719303,3497.697727272727,13.0,1995.0,31.0
2026-06-24,노원구,상계동,상계주공16(고층),53000,17.96593762289379,2950.026940562384,15.0,1988.0,38.0
2026-06-24,노원구,상계동,보람아파트,74800,23.97374232386484,3120.0802523659304,4.0,1988.0,38.0
2026-06-24,노원구,상계동,보람아파트,74000,23.97374232386484,3086.710410094637,15.0,1988.0,38.0
2026-06-24,노원구,상계동,상계주공9(고층),80000,23.919290921741233,3344.580751233085,3.0,1988.0,38.0
2026-06-24,은평구,대조동,힐스테이트 메디알레,123935,18.123241673473093,6838.456509764646,13.0,0.0,2026.0
2026-06-24,은평구,대조동,힐스테이트 메디알레,122226,18.123241673473093,6744.157706559839,5.0,0.0,2026.0
2026-06-24,은평구,대조동,힐스테이트 메디알레,114821,18.123241673473093,6335.566344516775,3.0,0.0,2026.0
2026-06-24,은평구,대조동,힐스테이트 메디알레,130905,18.123241673473093,7223.045543314972,23.0,0.0,2026.0
2026-06-24,금천구,독산동,금천롯데캐슬골드파크3차,105000,18.1404846174789,5788.158487167942,42.0,2018.0,8.0
2026-06-24,노원구,상계동,보람아파트,71000,23.97374232386484,2961.573501577287,4.0,1988.0,38.0
2026-06-24,노원구,상계동,상계주공14(고층),47800,12.493571709471519,3825.967554479419,12.0,1989.0,37.0
2026-06-24,은평구,대조동,효민아크로뷰,30500,8.022506579544423,3801.804298642534,7.0,2018.0,8.0
2026-06-24,양천구,신월동,목동센트럴아이파크위브2단지,136000,25.704086880237167,5290.987407320231,19.0,2020.0,6.0
2026-06-24,도봉구,도봉동,래미안도봉,80000,25.577033608615423,3127.806031933767,11.0,2005.0,21.0
2026-06-24,은평구,대조동,삼성타운,67000,17.968962700789547,3728.651515151515,14.0,1997.0,29.0
2026-06-24,관악구,봉천동,보라매삼성,118000,25.664760867592342,4597.743988684582,13.0,1996.0,30.0
2026-06-24,노원구,공릉동,삼익포레스트아파트,48000,15.436972502041929,3109.4179894179892,9.0,1995.0,31.0
2026-06-24,영등포구,신길동,보라매경남아너스빌,127000,18.083915660828268,7022.815322850451,5.0,2005.0,21.0
2026-06-24,강서구,등촌동,부영,105500,24.3942281513749,4324.793526785714,4.0,1994.0,32.0
2026-06-24,노원구,상계동,상계주공9(고층),49000,13.885107541519194,3528.9607843137255,10.0,1988.0,38.0
2026-06-24,노원구,상계동,상계주공1(고층),39000,9.798227304353087,3980.3118246372337,7.0,1988.0,38.0
2026-06-24,노원구,상계동,상계주공2(고층),76000,17.548476873279487,4330.860196517841,10.0,1987.0,39.0
2026-06-24,강북구,미아동,미아동부센트레빌,117000,25.691986568654148,4553.9491345814195,11.0,2006.0,20.0
2026-06-24,영등포구,여의도동,목화,242500,20.30129775841728,11945.049172999552,3.0,1977.0,49.0
2026-06-24,노원구,상계동,상계주공1(고층),45800,12.493571709471519,3665.885230024213,3.0,1988.0,38.0
2026-06-24,양천구,신정동,목동힐스테이트,183000,18.135341985056115,10090.793994995829,19.0,2016.0,10.0
2026-06-24,동작구,사당동,사당우성2,161500,18.117191517681583,8914.18517281683,9.0,1993.0,33.0
2026-06-24,관악구,봉천동,벽산블루밍,110000,18.14744229663914,6061.460243373895,4.0,2005.0,21.0
2026-06-24,강서구,마곡동,마곡나루경남아파트,98000,25.498381583325774,3843.3811840075923,5.0,1991.0,35.0
2026-06-24,강북구,미아동,벽산라이브파크,75500,34.6915933085277,2176.3197593303103,10.0,2004.0,22.0
2026-06-24,강북구,미아동,래미안트리베라1단지,110000,25.704086880237167,4279.475108861951,9.0,2010.0,16.0
2026-06-24,강남구,역삼동,한화진넥스빌,34500,11.858305351362798,2909.3533163265306,19.0,2001.0,25.0
2026-06-24,송파구,풍납동,동아한가람1,160000,25.525607284387572,6268.215216876038,9.0,1995.0,31.0
2026-06-24,구로구,구로동,구로현대,75000,21.880388420001815,3427.7270841974287,15.0,1992.0,34.0
2026-06-24,서대문구,연희동,임광,76000,18.138367062951872,4190.0133422281515,3.0,1999.0,27.0
2026-06-24,구로구,구로동,이화우성,66000,18.09601597241129,3647.211634904714,9.0,1998.0,28.0
2026-06-24,중구,신당동,신당푸르지오,161000,25.52863236228333,6306.644152150729,9.0,2005.0,21.0
2026-06-24,도봉구,도봉동,서울가든,40800,22.78791178872856,1790.4229390681003,4.0,1987.0,39.0
2026-06-24,도봉구,쌍문동,신일라이프,41000,17.990138246059836,2279.0263998654787,9.0,2002.0,24.0
2026-06-24,양천구,신월동,신도브래뉴2차,55000,27.222675983906583,2020.3744860540062,2.0,2004.0,22.0
2026-06-24,서초구,방배동,서리풀래디앙아파트,148500,18.316846658801463,8107.290668868704,5.0,2020.0,6.0
2026-06-24,강북구,미아동,엘리프 미아역 2단지,81150,18.14804731221829,4471.555457394319,9.0,0.0,2026.0
2026-06-24,구로구,구로동,성락,41400,17.34277157636809,2387.16169544741,7.0,1988.0,38.0
2026-06-24,송파구,오금동,상아2차아파트,155000,15.343195087273498,10102.19834384858,5.0,1988.0,38.0
2026-06-24,구로구,구로동,신구로자이,89000,25.68593641286263,3464.9311035213755,17.0,2007.0,19.0
2026-06-24,서대문구,연희동,신원,40000,25.42880479172339,1573.0192719486079,2.0,2002.0,24.0
2026-06-24,도봉구,방학동,신동아아파트1,29000,13.113712678101463,2211.425605536332,3.0,1986.0,40.0
2026-06-24,도봉구,방학동,신동아아파트1,29000,13.113712678101463,2211.425605536332,13.0,1986.0,40.0
2026-06-24,도봉구,방학동,신동아아파트1,34500,16.081314093837914,2145.347065462754,2.0,1986.0,40.0
2026-06-24,노원구,공릉동,시영3차(라이프)아파트,45000,11.97930846719303,3756.4772727272725,13.0,1994.0,32.0
2026-06-24,영등포구,신길동,신길파크자이,166000,18.14744229663914,9147.294549091514,7.0,2022.0,4.0
2026-06-24,서대문구,연희동,연희파크푸르지오,128700,25.652660556009316,5017.0234669811325,14.0,2018.0,8.0
2026-06-24,금천구,가산동,온누리,48500,21.85528027346704,2219.1433554334435,9.0,2007.0,19.0
2026-06-24,용산구,신계동,용산e편한세상,240000,25.67988625707112,9345.835787489692,10.0,2011.0,15.0
2026-06-24,광진구,구의동,구의현대2단지,208000,25.63753516653054,8113.10442477876,25.0,1996.0,30.0
2026-06-24,동대문구,휘경동,이문휘경지웰에스테이트,16000,4.278670175757026,3739.4796380090497,17.0,2021.0,5.0
2026-06-24,광진구,중곡동,중곡동광덕,64700,25.649635478113563,2522.4530015331993,2.0,2002.0,24.0
2026-06-24,성동구,마장동,왕십리삼성아파트,140000,18.077865505036755,7744.277108433735,18.0,1996.0,30.0
2026-06-24,노원구,하계동,우성,119500,25.68593641286263,4652.351313155105,9.0,1988.0,38.0
2026-06-24,마포구,도화동,우성,177500,24.19154793235926,7337.27335250719,6.0,1991.0,35.0
2026-06-24,중랑구,상봉동,"엘지,쌍용아파트",70000,20.60683062588862,3396.9318849089836,7.0,1996.0,30.0
2026-06-24,송파구,문정동,올림픽훼밀리타운,311000,48.009498744592676,6477.8847547336245,13.0,1988.0,38.0
2026-06-24,성북구,정릉동,정릉성원상떼빌,64000,25.688961490758388,2491.342439943476,7.0,2000.0,26.0
2026-06-24,송파구,방이동,올림픽선수기자촌1단지,283000,25.12629700214781,11263.100168552852,13.0,1988.0,38.0
2026-06-24,강서구,화곡동,우장산롯데캐슬,143000,35.45088786036241,4033.749466678044,7.0,2003.0,23.0
2026-06-24,강서구,화곡동,"우장산아이파크,이편한세상",143000,18.14441721874338,7881.212070690231,6.0,2008.0,18.0
2026-06-24,강북구,미아동,에스케이북한산시티,90000,34.74301963275554,2590.448410970832,7.0,2004.0,22.0
2026-06-24,노원구,공릉동,주완위즈빌,48000,22.191971443264666,2162.9443838604143,2.0,2004.0,22.0
2026-06-24,강서구,내발산동,우장산힐스테이트,164400,25.707111958132923,6395.117439397505,5.0,2005.0,21.0
2026-06-24,강동구,명일동,중앙,88000,25.670811023383852,3428.01791185482,3.0,2001.0,25.0
2026-06-24,노원구,중계동,중계무지개,49500,12.045860180899659,4109.295580110497,10.0,1991.0,35.0
2026-06-24,마포구,성산동,성사1차풍림아파트101동,67000,18.105091206098557,3700.6165413533836,16.0,2000.0,26.0
2026-06-24,강서구,방화동,신세계아파트,50000,18.504401488338328,2702.0598332515933,2.0,2018.0,8.0
2026-06-24,송파구,잠실동,잠실엘스,330000,25.652660556009316,12864.162735849057,14.0,2008.0,18.0
2026-06-24,중랑구,면목동,신성미소지움,72700,24.258402153855464,2996.8997767829305,10.0,2004.0,22.0
2026-06-24,광진구,자양동,경남,130000,18.138367062951872,7167.12808539026,10.0,1999.0,27.0
2026-06-24,강동구,강일동,강일리버파크1단지,131500,25.57098345282391,5142.547616230924,11.0,2009.0,17.0
2026-06-24,구로구,천왕동,천왕이펜하우스5단지,67000,25.707111958132923,2606.282654742292,1.0,2011.0,15.0
2026-06-24,강남구,청담동,청담대우멤버스카운티12차,270000,42.91980518498352,6290.802086270087,4.0,2004.0,22.0
2026-06-24,관악구,신림동,건영4,78000,25.67988625707112,3037.39663093415,9.0,1997.0,29.0
2026-06-24,도봉구,쌍문동,현대3,42000,25.691986568654148,1634.7509713882018,12.0,1995.0,31.0
2026-06-24,도봉구,도봉동,한신,62300,25.6950116465499,2424.595125971274,3.0,1995.0,31.0
2026-06-24,노원구,월계동,한진한화그랑빌,119000,25.704086880237167,4629.613981405202,27.0,2002.0,24.0
2026-06-24,금천구,시흥동,탑스빌,43000,24.152221919714435,1780.3744989979957,1.0,2002.0,24.0
2026-06-24,은평구,수색동,DMC파인시티자이,147500,22.63968297183653,6515.108898984499,6.0,2025.0,1.0
2026-06-24,강서구,염창동,태진한솔,105000,17.808633572314488,5896.016646848989,5.0,1994.0,32.0
2026-06-24,노원구,하계동,하계2현대,91800,25.681701303808573,3574.529542027893,2.0,1997.0,29.0
2026-06-24,강남구,대치동,개포우성2,620000,48.28024321626282,12841.69172932331,6.0,1984.0,42.0
2026-06-24,중랑구,묵동,금호어울림,79500,25.667785945488095,3097.267530936948,15.0,2003.0,23.0
2026-06-24,강북구,번동,수유역두산위브1,79500,25.712557098345286,3091.874514694463,19.0,2009.0,17.0
2026-06-24,동작구,노량진동,건영(103동-106동),152500,25.6950116465499,5935.004120555686,11.0,1997.0,29.0
2026-06-24,도봉구,쌍문동,한양5,50700,23.11310766252231,2193.5604999672796,12.0,1991.0,35.0
2026-06-24,강동구,명일동,현대(명일),139000,25.610309465468735,5427.501771793055,10.0,1988.0,38.0
2026-06-24,관악구,신림동,건영1,69700,22.433977674925128,3106.8944174757285,9.0,1984.0,42.0
2026-06-24,중랑구,망우동,신내역금강펜테리움센트럴파크,102000,25.70922951265995,3967.4467859790325,11.0,2021.0,5.0
2026-06-24,강남구,개포동,성원대치2단지아파트,160000,10.037208458117798,15940.687160940324,12.0,1992.0,34.0
2026-06-24,노원구,하계동,한신1,45500,10.672474816226519,4263.303571428572,9.0,1988.0,38.0
2026-06-24,송파구,마천동,송파파크데일1단지,135300,25.670811023383852,5270.577539476785,14.0,2011.0,15.0
2026-06-24,마포구,망원동,솔루체2차아파트,63300,14.559699912272743,4347.617078745065,3.0,2022.0,4.0
2026-06-24,양천구,신정동,아이파크,229000,25.676861179175365,8918.535579641846,3.0,2002.0,24.0
2026-06-24,중랑구,신내동,신내우디안1단지,78000,25.6950116465499,3035.608664939957,11.0,2014.0,12.0
2026-06-24,양천구,신정동,신트리1,91500,15.110264089300301,6055.486486486486,4.0,1999.0,27.0
2026-06-24,서초구,서초동,서초동롯데캐슬리버티,180000,38.05245485071241,4730.312425471023,3.0,2005.0,21.0
2026-06-24,영등포구,여의도동,시범,295000,23.970717245969084,12306.682231196366,7.0,1971.0,55.0
2026-06-24,도봉구,쌍문동,성원,57500,25.707111958132923,2236.7351141445047,2.0,1989.0,37.0
2026-06-24,은평구,증산동,청운,58000,21.211846205039784,2734.3211637193376,6.0,2004.0,22.0
2026-06-24,영등포구,대림동,현대3차,132000,25.67988625707112,5140.20968311933,16.0,1997.0,29.0
2026-06-24,성북구,정릉동,중앙하이츠빌2단지,65000,25.698036724445657,2529.376103590347,1.0,2005.0,21.0
2026-06-24,강서구,내발산동,쥴리앙,50000,21.199745893456758,2358.518835616438,1.0,2007.0,19.0
2026-06-24,금천구,독산동,금천현대,70000,25.661735789696586,2727.796770010609,7.0,2002.0,24.0
2026-06-24,노원구,공릉동,태릉해링턴플레이스,125000,25.707111958132923,4862.467639444575,21.0,2022.0,4.0
2026-06-24,구로구,항동,항동중흥에스클래스베르데카운티,118000,35.38675620897238,3334.5808613585464,8.0,2019.0,7.0
2026-06-25,노원구,공릉동,공릉동한보에센시티아파트,70000,25.691986568654148,2724.5849523136694,1.0,2000.0,26.0
2026-06-25,마포구,창전동,신촌태영데시앙,155000,25.704086880237167,6030.169471578204,12.0,2003.0,23.0
2026-06-25,마포구,신수동,신촌숲아이파크,200500,18.075142934930575,11092.58171411357,3.0,2019.0,7.0
2026-06-25,서초구,서초동,서초그랑자이,360000,22.68203406237711,15871.59242464657,34.0,2021.0,5.0
2026-06-25,중랑구,신내동,석탑,59000,25.5921589980942,2305.393617021277,11.0,1997.0,29.0
2026-06-25,강서구,내발산동,수산오성,72500,23.544181262667514,3079.317101374791,5.0,2002.0,24.0
2026-06-25,성북구,보문동6가,아남,84000,25.682911334966878,3270.657243816254,9.0,1994.0,32.0
2026-06-25,노원구,월계동,청백4,32000,12.051910336691172,2655.180722891566,9.0,1998.0,28.0
2026-06-25,강서구,가양동,가양2단지(성지),81000,11.97930846719303,6761.659090909091,12.0,1992.0,34.0
2026-06-25,강남구,개포동,개포자이프레지던스,401000,25.591251474725475,15669.417355225361,23.0,2023.0,3.0
2026-06-25,구로구,구로동,현대파크빌,78700,46.46822155670509,1693.6305579063862,33.0,1999.0,27.0
2026-06-25,노원구,월계동,현대,88700,18.135341985056115,4891.0023352794,7.0,2000.0,26.0
2026-06-25,노원구,상계동,노원롯데캐슬시그니처,114300,25.712859606134856,4445.246532312145,14.0,2023.0,3.0
2026-06-25,마포구,중동,건영월드컵,79000,23.71358562482984,3331.42365097589,1.0,2002.0,24.0
2026-06-25,영등포구,양평동4가,경남아너스빌,110000,18.102066128202804,6076.654411764705,4.0,2000.0,26.0
2026-06-25,은평구,증산동,DMC센트럴자이(3단지),179000,25.688961490758388,6967.97338671691,7.0,2023.0,3.0
2026-06-25,중구,신당동,남산타운,145500,18.13231690716036,8024.346846846847,1.0,2002.0,24.0
2026-06-25,관악구,신림동,서초그린,67500,18.092990894515534,3730.726467145962,3.0,2005.0,21.0
2026-06-25,도봉구,방학동,청구아파트,49500,25.704086880237167,1925.763798987878,2.0,1994.0,32.0
2026-06-25,노원구,하계동,청솔(시영7),59500,14.974135583991288,3973.518181818182,2.0,1989.0,37.0
2026-06-25,마포구,연남동,서암,71000,20.29222252473001,3498.877459749553,3.0,2004.0,22.0
2026-06-25,성북구,돈암동,돈암힐스테이트,90000,17.962912544998034,5010.323341192321,2.0,2007.0,19.0
2026-06-25,중랑구,신내동,신내11대명,59800,18.077865505036755,3307.9126506024095,14.0,1996.0,30.0
2026-06-25,구로구,구로동,구로두산,70700,15.68200381159815,4508.352430555555,24.0,1998.0,28.0
2026-06-25,중랑구,중화동,동양엔파트,75000,25.558883141240887,2934.400520771689,10.0,2010.0,16.0
2026-06-25,강동구,암사동,롯데캐슬퍼스트,169000,18.14744229663914,9312.607101183528,8.0,2008.0,18.0
2026-06-25,강서구,방화동,대림e-편한세상,77000,25.613334543364495,3006.2466044643907,1.0,2003.0,23.0
2026-06-25,구로구,신도림동,대림2,155000,40.83552651480776,3795.714497370175,20.0,2001.0,25.0
2026-06-25,은평구,신사동,라이프씨티,49800,25.120246846356295,1982.4645953757224,10.0,1992.0,34.0
2026-06-25,성북구,장위동,래미안장위퍼스트하이,146000,25.6950116465499,5682.036731810689,13.0,2020.0,6.0
2026-06-25,서초구,서초동,아크로비스타,405000,53.58925492331428,7557.48518204911,20.0,2004.0,22.0
2026-06-25,강남구,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",470000,45.01315908884654,10441.391129032258,14.0,1983.0,43.0
2026-06-25,양천구,신월동,신안약수,68500,20.570529691139548,3330.0066176470586,1.0,1985.0,41.0
2026-06-25,도봉구,창동,상아1차아파트,84000,25.710137036028677,3267.1937875044123,6.0,1987.0,39.0
2026-06-25,강북구,번동,신원,58000,25.5921589980942,2266.31914893617,19.0,2000.0,26.0
2026-06-25,영등포구,신길동,신길센트럴자이아파트,169000,16.017787458027044,10550.770538243627,6.0,2021.0,5.0
2026-06-25,영등포구,신길동,신길파크자이,192500,25.710137036028677,7487.319096364278,22.0,2022.0,4.0
2026-06-25,송파구,거여동,송파시그니처롯데캐슬,184000,18.14441721874338,10140.860286762254,23.0,2021.0,5.0
2026-06-25,중랑구,신내동,신내 데시앙포레,85000,25.6950116465499,3308.035083588415,8.0,2013.0,13.0
2026-06-25,중랑구,신내동,새한,73000,35.04250234443537,2083.184564917127,13.0,1998.0,28.0
2026-06-25,양천구,신월동,신월시영,42100,15.328069697794719,2746.595026642984,2.0,1988.0,38.0
2026-06-25,강남구,수서동,신동아,159500,10.037208458117798,15890.872513562384,7.0,1992.0,34.0
2026-06-25,관악구,신림동,신림2차푸르지오,67000,18.14592975769126,3692.2880720180046,1.0,2007.0,19.0
2026-06-25,강남구,세곡동,강남엘에이치1단지,192000,22.609432192878966,8492.031040941933,14.0,2013.0,13.0
2026-06-25,노원구,공릉동,공릉해링턴플레이스,93000,30.225670811023384,3076.8547894752646,8.0,2000.0,26.0
2026-06-25,강동구,명일동,한양,190000,25.688961490758388,7396.1728685821945,12.0,1986.0,40.0
2026-06-25,용산구,문배동,G&P용산파크,43500,8.65474785975739,5026.142957008039,6.0,2018.0,8.0
2026-06-25,강서구,화곡동,강서아이파크,83000,25.13143963457059,3302.6361086702696,4.0,2005.0,21.0
2026-06-25,노원구,상계동,한신2차,47500,17.6846053785885,2685.9519329456034,6.0,1988.0,38.0
2026-06-25,노원구,상계동,한신3차,68500,25.589133920198446,2676.91748433621,11.0,1990.0,36.0
2026-06-25,강서구,공항동,공항동부센트레빌,75000,18.138367062951872,4134.88158772515,7.0,2009.0,17.0
2026-06-25,노원구,하계동,한신1,47500,10.672474816226519,4450.701530612245,14.0,1988.0,38.0
2026-06-25,구로구,개봉동,현대,90000,18.13231690716036,4963.513513513513,7.0,2001.0,25.0
2026-06-25,강동구,강일동,강일리버파크6단지,138500,25.634510088634784,5402.872905357564,13.0,2009.0,17.0
2026-06-25,강남구,개포동,개포자이프레지던스,248000,13.87784735456938,17870.206643996862,5.0,2023.0,3.0
2026-06-25,도봉구,창동,창동주공3단지(해등마을),80000,17.548476873279487,4558.800206860886,5.0,1990.0,36.0
2026-06-25,동작구,사당동,갑을명가,79500,19.041957830414134,4174.990865331151,3.0,2006.0,20.0
2026-06-25,강동구,천호동,형인허브빌,68000,22.77883655504129,2985.2270916334664,2.0,2008.0,18.0
2026-06-25,동대문구,전농동,동아,109500,34.73091932117252,3152.8102952704467,2.0,1997.0,29.0
